INV_ID,INP_TYP,ART_ID,VPK_ID,LGP_NR,INP_SOLL,INP_IST,INP_ESP,INP_EKP,INP_VSP,INP_VKP,INP_INFO,INP_DELART,INP_STATUS,INP_WEK,INP_UML,INP_KST,INP_IST0,INP_IST1,INP_IST2,INP_IST3,INP_IST4,INP_IST5,INP_IST6,INP_IST7,INP_IST8,INP_IST9,INP_EP1,INP_EP2,INP_CHANGED,REPLICATED,INP_IST10,SPA_NR,WGR_NR
1,4,1010,3,,0,26,0.000,0.000,0,0,,1,0,,,,26,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1010,3,,0,26,0.000,0.000,0,0,,1,0,,,,26,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1004,3,,0,5,0.000,0.000,0,0,,1,0,,,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1004,3,,0,5,0.000,0.000,0,0,,1,0,,,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,609,3,,0,40,0.000,0.000,0,0,,1,0,,,,40,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,609,3,,0,40,0.000,0.000,0,0,,1,0,,,,40,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,767,3,,0,33,0.000,0.000,0,0,,1,0,,,,33,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,767,3,,0,33,0.000,0.000,0,0,,1,0,,,,33,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,857,3,,0,30,0.000,0.000,0,0,,1,0,,,,30,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,857,3,,0,30,0.000,0.000,0,0,,1,0,,,,30,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,608,3,,0,25,0.000,0.000,0,0,,1,0,,,,25,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,608,3,,0,25,0.000,0.000,0,0,,1,0,,,,25,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,112,3,,0,20,0.000,0.000,0,0,,1,0,,,,20,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,112,3,,0,20,0.000,0.000,0,0,,1,0,,,,20,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,113,3,,0,20,0.000,0.000,0,0,,1,0,,,,20,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,113,3,,0,20,0.000,0.000,0,0,,1,0,,,,20,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,1002,3,,0,27,0.000,0.000,0,0,,1,0,,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1002,3,,0,27,0.000,0.000,0,0,,1,0,,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1003,3,,0,23,0.000,0.000,0,0,,1,0,,,,23,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1003,3,,0,23,0.000,0.000,0,0,,1,0,,,,23,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,157,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,157,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,1005,3,,0,2,0.000,0.000,0,0,,1,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,1005,3,,0,2,0.000,0.000,0,0,,1,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,575,3,,0,15,0.000,0.000,0,0,,1,0,,,,15,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,575,3,,0,15,0.000,0.000,0,0,,1,0,,,,15,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,573,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,573,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,860,3,,0,47,0.000,0.000,0,0,,1,0,,,,47,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,860,3,,0,47,0.000,0.000,0,0,,1,0,,,,47,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,861,3,,0,0,0.000,0.000,0,0,,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,861,3,,0,0,0.000,0.000,0,0,,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,1026,3,,0,9,0.000,0.000,0,0,,1,0,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,1026,3,,0,9,0.000,0.000,0,0,,1,0,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,226,3,,0,5,0.000,0.000,0,0,,1,0,,,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,92,412
1,4,226,3,,0,5,0.000,0.000,0,0,,1,0,,,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,92,412
1,4,566,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,92,412
1,4,566,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,92,412
1,4,593,3,,0,0,0.000,0.000,0,0,,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,92,412
1,4,593,3,,0,0,0.000,0.000,0,0,,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,92,412
1,4,960,3,,0,21,0.000,0.000,0,0,,1,0,,,,21,0,0,0,0,0,0,0,0,0,0,0,1,,,33,320
1,4,960,3,,0,21,0.000,0.000,0,0,,1,0,,,,21,0,0,0,0,0,0,0,0,0,0,0,1,,,33,320
1,4,488,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,488,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,482,3,,0,300,0.000,0.000,0,0,,1,0,,,,300,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,482,3,,0,300,0.000,0.000,0,0,,1,0,,,,300,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,443,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,443,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,394,3,,0,31,0.000,0.000,0,0,,1,0,,,,31,0,0,0,0,0,0,0,0,0,0,0,1,,,103,56
1,4,394,3,,0,31,0.000,0.000,0,0,,1,0,,,,31,0,0,0,0,0,0,0,0,0,0,0,1,,,103,56
1,4,364,3,,0,352,0.000,0.000,0,0,,1,0,,,,352,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,364,3,,0,352,0.000,0.000,0,0,,1,0,,,,352,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,480,3,,0,100,0.000,0.000,0,0,,1,0,,,,100,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,480,3,,0,100,0.000,0.000,0,0,,1,0,,,,100,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,454,3,,0,0.65,0.000,0.000,0,0,,1,0,,,,0.65,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,454,3,,0,0.65,0.000,0.000,0,0,,1,0,,,,0.65,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,359,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,359,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,490,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,490,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,458,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,458,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,287,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,287,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,489,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,489,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,518,3,,0,112,0.000,0.000,0,0,,1,0,,,,112,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,518,3,,0,112,0.000,0.000,0,0,,1,0,,,,112,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,435,3,,0,17640.998,0.000,0.000,0,0,,1,0,,,,17640.998,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,435,3,,0,17640.998,0.000,0.000,0,0,,1,0,,,,17640.998,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,520,3,,0,112,0.000,0.000,0,0,,1,0,,,,112,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,520,3,,0,112,0.000,0.000,0,0,,1,0,,,,112,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,318,3,,0,916,0.000,0.000,0,0,,1,0,,,,916,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,318,3,,0,916,0.000,0.000,0,0,,1,0,,,,916,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,319,3,,0,27,0.000,0.000,0,0,,1,0,,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,319,3,,0,27,0.000,0.000,0,0,,1,0,,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,481,3,,0,150,0.000,0.000,0,0,,1,0,,,,150,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,481,3,,0,150,0.000,0.000,0,0,,1,0,,,,150,0,0,0,0,0,0,0,0,0,0,0,1,,,82,354
1,4,316,3,,0,316,0.000,0.000,0,0,,1,0,,,,316,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,316,3,,0,316,0.000,0.000,0,0,,1,0,,,,316,0,0,0,0,0,0,0,0,0,0,0,1,,,82,353
1,4,871,3,,0,18,0.000,0.000,0,0,,1,0,,,,18,0,0,0,0,0,0,0,0,0,0,0,1,,,37,431
1,4,871,3,,0,18,0.000,0.000,0,0,,1,0,,,,18,0,0,0,0,0,0,0,0,0,0,0,1,,,37,431
1,4,869,3,,0,57,0.000,0.000,0,0,,1,0,,,,57,0,0,0,0,0,0,0,0,0,0,0,1,,,37,431
1,4,869,3,,0,57,0.000,0.000,0,0,,1,0,,,,57,0,0,0,0,0,0,0,0,0,0,0,1,,,37,431
1,4,175,3,,0,15,0.000,0.000,0,0,,1,0,,,,15,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,175,3,,0,15,0.000,0.000,0,0,,1,0,,,,15,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,174,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,174,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,83,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,83,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,82,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,82,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,712,3,,0,2,0.000,0.000,0,0,,1,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,33,355
1,4,712,3,,0,2,0.000,0.000,0,0,,1,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,33,355
1,4,809,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,809,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,650,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,650,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,649,3,,0,8,0.000,0.000,0,0,,1,0,,,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,649,3,,0,8,0.000,0.000,0,0,,1,0,,,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,764,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,764,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,223,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,223,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,83
1,4,110,3,,0,28,0.000,0.000,0,0,,1,0,,,,28,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,110,3,,0,28,0.000,0.000,0,0,,1,0,,,,28,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,107,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,107,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,990,3,,0,12,0.000,0.000,0,0,,1,0,,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,79,336
1,4,990,3,,0,12,0.000,0.000,0,0,,1,0,,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,79,336
1,4,187,3,,0,43,0.000,0.000,0,0,,1,0,,,,43,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,187,3,,0,43,0.000,0.000,0,0,,1,0,,,,43,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,989,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,336
1,4,989,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,336
1,4,743,3,,0,18,0.000,0.000,0,0,,1,0,,,,18,0,0,0,0,0,0,0,0,0,0,0,1,,,79,336
1,4,743,3,,0,18,0.000,0.000,0,0,,1,0,,,,18,0,0,0,0,0,0,0,0,0,0,0,1,,,79,336
1,4,154,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,154,3,,0,10,0.000,0.000,0,0,,1,0,,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,152,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,152,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,137,3,,0,19,0.000,0.000,0,0,,1,0,,,,19,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,137,3,,0,19,0.000,0.000,0,0,,1,0,,,,19,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,136,3,,0,30,0.000,0.000,0,0,,1,0,,,,30,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,136,3,,0,30,0.000,0.000,0,0,,1,0,,,,30,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,108,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,108,3,,0,22,0.000,0.000,0,0,,1,0,,,,22,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,199,3,,0,55,0.000,0.000,0,0,,1,0,,,,55,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,199,3,,0,55,0.000,0.000,0,0,,1,0,,,,55,0,0,0,0,0,0,0,0,0,0,0,1,,,79,86
1,4,822,3,,0,90,0.000,0.000,0,0,,1,0,,,,90,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,822,3,,0,90,0.000,0.000,0,0,,1,0,,,,90,0,0,0,0,0,0,0,0,0,0,0,1,,,79,66
1,4,670,3,,0,13,0.000,0.000,0,0,,1,0,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,670,3,,0,13,0.000,0.000,0,0,,1,0,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1059,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1059,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1061,3,,0,9,0.000,0.000,0,0,,1,0,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1061,3,,0,9,0.000,0.000,0,0,,1,0,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1060,3,,0,8,0.000,0.000,0,0,,1,0,,,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1060,3,,0,8,0.000,0.000,0,0,,1,0,,,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1062,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1062,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,642,3,,0,14,0.000,0.000,0,0,,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,642,3,,0,14,0.000,0.000,0,0,,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,646,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,646,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,643,3,,0,24,0.000,0.000,0,0,,1,0,,,,24,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,643,3,,0,24,0.000,0.000,0,0,,1,0,,,,24,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,1046,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,1046,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,865,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,865,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,1047,3,,0,12,0.000,0.000,0,0,,1,0,,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,1047,3,,0,12,0.000,0.000,0,0,,1,0,,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,913,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,913,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,636,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,636,3,,0,50,0.000,0.000,0,0,,1,0,,,,50,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,637,3,,0,21,0.000,0.000,0,0,,1,0,,,,21,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,637,3,,0,21,0.000,0.000,0,0,,1,0,,,,21,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,221,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,221,3,,0,7,0.000,0.000,0,0,,1,0,,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,222,3,,0,34,0.000,0.000,0,0,,1,0,,,,34,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,222,3,,0,34,0.000,0.000,0,0,,1,0,,,,34,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,644,3,,0,29,0.000,0.000,0,0,,1,0,,,,29,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,644,3,,0,29,0.000,0.000,0,0,,1,0,,,,29,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,657,3,,0,14,0.000,0.000,0,0,,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,657,3,,0,14,0.000,0.000,0,0,,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,651,3,,0,9,0.000,0.000,0,0,,1,0,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,651,3,,0,9,0.000,0.000,0,0,,1,0,,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,663,3,,0,26,0.000,0.000,0,0,,1,0,,,,26,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,663,3,,0,26,0.000,0.000,0,0,,1,0,,,,26,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,658,3,,0,20,0.000,0.000,0,0,,1,0,,,,20,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,658,3,,0,20,0.000,0.000,0,0,,1,0,,,,20,0,0,0,0,0,0,0,0,0,0,0,1,,,79,410
1,4,582,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,582,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,632,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,632,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,825,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,825,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,826,3,,0,36,0.000,0.000,0,0,,1,0,,,,36,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,826,3,,0,36,0.000,0.000,0,0,,1,0,,,,36,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,838,3,,0,28,0.000,0.000,0,0,,1,0,,,,28,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,838,3,,0,28,0.000,0.000,0,0,,1,0,,,,28,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,841,3,,0,12,0.000,0.000,0,0,,1,0,,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,841,3,,0,12,0.000,0.000,0,0,,1,0,,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,837,3,,0,29,0.000,0.000,0,0,,1,0,,,,29,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,837,3,,0,29,0.000,0.000,0,0,,1,0,,,,29,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,840,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,840,3,,0,16,0.000,0.000,0,0,,1,0,,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,829,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,829,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,830,3,,0,13,0.000,0.000,0,0,,1,0,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,830,3,,0,13,0.000,0.000,0,0,,1,0,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,839,3,,0,13,0.000,0.000,0,0,,1,0,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,839,3,,0,13,0.000,0.000,0,0,,1,0,,,,13,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,581,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,581,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,583,3,,0,58,0.000,0.000,0,0,,1,0,,,,58,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,583,3,,0,58,0.000,0.000,0,0,,1,0,,,,58,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,584,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,584,3,,0,4,0.000,0.000,0,0,,1,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,,,79,87
1,4,105,3,,0,14,0.000,0.000,0,0,,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,105,3,,0,14,0.000,0.000,0,0,,1,0,,,,14,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,100,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,100,3,,0,11,0.000,0.000,0,0,,1,0,,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,149,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,149,3,,0,6,0.000,0.000,0,0,,1,0,,,,6,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,98,3,,0,27,0.000,0.000,0,0,,1,0,,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,98,3,,0,27,0.000,0.000,0,0,,1,0,,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,99,3,,0,17,0.000,0.000,0,0,,1,0,,,,17,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,99,3,,0,17,0.000,0.000,0,0,,1,0,,,,17,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
1,4,193,3,,0,1,0.000,0.000,0,0,,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,79,57
